;Investkosten;Ersparnisse Prosumer;Ersparnisse Consumer;Förderkosten;Eigenverbrauch;Erzeugung;Netzbezug;Netzeinspeisung;Verbrauch
0;;;;;;;;;
1;415675,3896000014;36403,9371987503;0,0;166270,15584000057;36688,25622500003;230930,7720000008;380379,2692749997;194242,5157750008;417067,52550000045
