;Investkosten;Ersparnisse Prosumer;Ersparnisse Consumer;Förderkosten;Eigenverbrauch;Erzeugung;Netzbezug;Netzeinspeisung;Verbrauch
28;1194918,2646343578;66164,37041299528;21439,591721632216;446767,30585374316;146469,25568865865;490510,1470190878;237988,88893333837;344040,8913304291;417067,52550000045
29;1288366,8396412302;70731,6924581556;23799,93923668201;484146,7358564921;151445,64885968599;542426,0220229056;231889,90403705812;390980,37316321966;417067,52550000045
30;1381815,4146481005;75210,4245608109;26077,23194561972;521526,1658592402;155790,84092680516;594341,8970267224;226801,0865179667;438551,0560999173;417067,52550000045
31;1475263,9896549773;79645,44114860705;28337,21486330215;558905,5958619909;159622,39345399346;646257,7720305432;221937,44440329933;486635,3785765497;417067,52550000045
32;1568712,5646618465;83966,02132057762;30555,125699169956;596285,0258647386;162986,54690387947;698173,6470343592;218021,17688732722;535187,1001304797;417067,52550000045
33;1662161,139668713;88256,05284057333;32778,39080486231;633664,4558674853;165959,2320238688;750089,5220381749;214003,70185495395;584130,2900143061;417067,52550000045
34;883675,3896000014;44383,150135346776;7761,298428488441;306670,1558400006;95830,36139999975;230930,7720000008;282892,49751555786;135100,41060000105;417067,52550000045
35;977123,9646068695;50017,34203109483;11234,674036293743;344049,5858427478;112936,108247647;282846,6470038165;261614,08748111015;169910,5387561695;417067,52550000045
36;1070572,5396137435;55077,53581181513;14354,027966467133;381429,01584549743;124706,71836950925;334762,52200763527;246801,4052994536;210055,803638126;417067,52550000045
37;1164021,114620614;59994,828974599215;17158,087932849485;418808,44584824564;133562,58744574885;386678,3970114523;235341,78145461582;253115,80956570344;417067,52550000045
38;1257469,6896274898;64845,25721984401;19781,807570139594;456187,87585099594;140614,78861883894;438594,27201527235;225812,66678500723;297979,4833964334;417067,52550000045
39;1350918,2646343578;69560,75821100344;22329,094523809945;493567,30585374316;146469,25568865865;490510,1470190878;217864,86331600527;344040,8913304291;417067,52550000045
40;1444366,8396412302;74162,60909541801;24777,773993348528;530946,7358564921;151445,64885968599;542426,0220229056;211069,33403182006;390980,37316321966;417067,52550000045
41;1537815,4146481005;78637,57973955975;27140,70836972636;568326,1658592402;155790,84092680516;594341,8970267224;205422,1838302913;438551,0560999173;417067,52550000045
42;1631263,9896549773;83080,86700998421;29459,983277691408;605705,5958619909;159622,39345399346;646257,7720305432;200125,4550588856;486635,3785765497;417067,52550000045
43;1724712,5646618465;87446,42821813926;31729,879189689065;643085,0258647386;162986,54690387947;698173,6470343592;195770,53123751498;535187,1001304797;417067,52550000045
44;1818161,139668713;91743,8799035861;34001,559655436424;680464,4558674853;165959,2320238688;750089,5220381749;191427,39134713923;584130,2900143061;417067,52550000045
45;1039675,3896000014;47196,41124081201;8038,697529104037;353470,1558400006;95830,36139999975;230930,7720000008;270029,6861317258;135100,41060000105;417067,52550000045
46;1133123,9646068695;52958,77093642862;11573,912233066427;390849,5858427478;112936,108247647;282846,6470038165;247227,93959420986;169910,5387561695;417067,52550000045
47;1226572,5396137435;57996,06804146948;14796,124133118796;428229,01584549743;124706,71836950925;334762,52200763527;231390,63745472397;210055,803638126;417067,52550000045
48;1320021,114620614;62977,944706471;17720,66969295014;465608,44584824564;133562,58744574885;386678,3970114523;219053,7347495038;253115,80956570344;417067,52550000045
49;1413469,6896274898;67886,33545028199;20440,11573752317;502987,87585099594;140614,78861883894;438594,27201527235;208420,1183117833;297979,4833964334;417067,52550000045
50;1506918,2646343578;72599,64987873819;23052,51501070552;540367,3058537431;146469,25568865865;490510,1470190878;199856,15222977326;344040,8913304291;417067,52550000045
51;1600366,8396412302;77253,49017742083;25578,498970095545;577746,7358564921;151445,64885968599;542426,0220229056;192307,1376726473;390980,37316321966;417067,52550000045
52;1693815,4146481005;81768,98319032766;28002,9282913561;615126,1658592402;155790,84092680516;594341,8970267224;186135,4277219538;438551,0560999173;417067,52550000045
53;1787263,9896549773;86237,23361319103;30384,029263747867;652505,5958619909;159622,39345399346;646257,7720305432;180385,02994762055;486635,3785765497;417067,52550000045
54;1880712,5646618465;90642,0093954627;32724,329687601323;689885,0258647386;162986,54690387947;698173,6470343592;175384,99288143203;535187,1001304797;417067,52550000045
55;1974161,139668713;94977,52833218906;35040,05172049185;727264,4558674853;165959,2320238688;750089,5220381749;170589,7575210803;584130,2900143061;417067,52550000045
56;1195675,3896000013;49226,85009030285;8315,815828206343;400270,1558400006;95830,36139999975;230930,7720000008;260431,67753803515;135100,41060000105;417067,52550000045
57;1289123,9646068695;55012,10353412034;11852,586409073945;437649,5858427478;112936,108247647;282846,6470038165;237652,09417975735;169910,5387561695;417067,52550000045
58;1382572,5396137435;60076,719309079424;15115,970913490411;475029,01584549743;124706,71836950925;334762,52200763527;221092,2062361937;210055,803638126;417067,52550000045
59;1476021,114620614;64991,95074290728;18093,837942878417;512408,44584824564;133562,58744574885;386678,3970114523;208242,62416567476;253115,80956570344;417067,52550000045
60;1569469,6896274898;69946,30528092675;20885,763449503225;549787,875850996;140614,78861883894;438594,27201527235;196930,82813615625;297979,4833964334;417067,52550000045
61;1662918,2646343578;74716,35996310465;23555,95822715557;587167,3058537431;146469,25568865865;490510,1470190878;187571,25334549427;344040,8913304291;417067,52550000045
62;1756366,8396412302;79427,55318447156;26119,494569157545;624546,7358564921;151445,64885968599;542426,0220229056;179476,5465833297;390980,37316321966;417067,52550000045
63;1849815,4146481005;83989,4748917389;28597,801041025064;661926,1658592402;155790,84092680516;594341,8970267224;172635,00815381974;438551,0560999173;417067,52550000045
64;1943263,9896549773;88512,1529943855;31029,54210043597;699305,5958619909;159622,39345399346;646257,7720305432;166334,4304236436;486635,3785765497;417067,52550000045
65;2036712,5646618465;92932,79129880609;33399,831265512796;736685,0258647386;162986,54690387947;698173,6470343592;161057,22673353605;535187,1001304797;417067,52550000045
66;2130161,1396687133;97325,27423917053;35766,08074159603;774064,4558674853;165959,2320238688;750089,5220381749;155713,0620146002;584130,2900143061;417067,52550000045
67;1351675,3896000013;50290,81444373302;8480,00099479488;447070,1558400006;95830,36139999975;230930,7720000008;255742,76934685127;135100,41060000105;417067,52550000045
68;1445123,9646068695;56132,69589899302;12005,093105344045;484449,5858427478;112936,108247647;282846,6470038165;232653,44878201315;169910,5387561695;417067,52550000045
69;1538572,5396137435;61162,86691050362;15289,007368762019;521829,01584549743;124706,71836950925;334762,52200763527;215983,48983175875;210055,803638126;417067,52550000045
70;1632021,114620614;66058,34399410915;18289,848740374633;559208,4458482456;133562,58744574885;386678,3970114523;202886,31795140004;253115,80956570344;417067,52550000045
71;1725469,6896274898;71034,09984819974;21117,79308785419;596587,875850996;140614,78861883894;438594,27201527235;191194,10972445016;297979,4833964334;417067,52550000045
72;1818918,2646343578;75838,64015075631;23828,205074573816;633967,3058537431;146469,25568865865;490510,1470190878;181315,93316075442;344040,8913304291;417067,52550000045
73;1912366,8396412302;80589,64192273446;26425,57916639115;671346,7358564921;151445,64885968599;542426,0220229056;172729,50590514115;390980,37316321966;417067,52550000045
74;2005815,4146481005;85251,0810175564;28943,31470612501;708726,1658592402;155790,84092680516;594341,8970267224;165223,05920099522;438551,0560999173;417067,52550000045
75;2099263,9896549773;89818,6006649486;31406,933145502247;746105,5958619909;159622,39345399346;646257,7720305432;158489,06193483237;486635,3785765497;417067,52550000045
76;2192712,5646618465;94303,21102891184;33816,48779098049;783485,0258647386;162986,54690387947;698173,6470343592;152807,49055536106;535187,1001304797;417067,52550000045
77;2286161,1396687133;98716,78030430795;36198,80333443764;820864,4558674853;165959,2320238688;750089,5220381749;147252,74677804424;584130,2900143061;417067,52550000045
78;1507675,3896000013;50953,85265606273;8587,071310258838;493870,1558400006;95830,36139999975;230930,7720000008;253033,7745254081;135100,41060000105;417067,52550000045
79;1601123,9646068695;56708,553949016554;12094,099853070044;531249,5858427478;112936,108247647;282846,6470038165;230256,22941526127;169910,5387561695;417067,52550000045
80;1694572,5396137435;61629,44745864091;15360,691477982911;568629,0158454974;124706,71836950925;334762,52200763527;214032,07276324014;210055,803638126;417067,52550000045
81;1788021,114620614;66509,5882906549;18359,196272428653;606008,4458482456;133562,58744574885;386678,3970114523;200970,1475103476;253115,80956570344;417067,52550000045
82;1881469,6896274898;71533,63184788894;21206,646891676137;643387,875850996;140614,78861883894;438594,27201527235;189005,8843982135;297979,4833964334;417067,52550000045
83;1974918,2646343578;76355,31192069793;23929,821429632717;680767,3058537431;146469,25568865865;490510,1470190878;179020,5694596252;344040,8913304291;417067,52550000045
84;2068366,8396412302;81140,31178145812;26547,470505447032;718146,7358564921;151445,64885968599;542426,0220229056;170136,41292853016;390980,37316321966;417067,52550000045
85;2161815,4146481007;85816,43467775591;29085,44970967704;755526,1658592402;155790,84092680516;594341,8970267224;162363,8163907195;438551,0560999173;417067,52550000045
86;2255263,9896549773;90467,77561687892;31578,93900138086;792905,5958619909;159622,39345399346;646257,7720305432;155047,87406295002;486635,3785765497;417067,52550000045
87;2348712,5646618465;94986,52201402427;34006,24476155631;830285,0258647386;162986,54690387947;698173,6470343592;149053,2771169321;535187,1001304797;417067,52550000045
88;2442161,1396687133;99452,07820712983;36414,26123599108;867664,4558674853;165959,2320238688;750089,5220381749;143130,4457191832;584130,2900143061;417067,52550000045
89;1663675,3896000013;51363,95972404478;8653,96354147495;540670,1558400006;95830,36139999975;230930,7720000008;251549,41616912367;135100,41060000105;417067,52550000045
90;1757123,9646068695;57073,01215966149;12136,01217595168;578049,5858427478;112936,108247647;282846,6470038165;228900,04708576773;169910,5387561695;417067,52550000045
91;1850572,5396137435;61866,71446669483;15388,142322701084;615429,0158454974;124706,71836950925;334762,52200763527;213126,6093605391;210055,803638126;417067,52550000045
92;1944021,114620614;66724,10382077063;18383,551095190902;652808,4458482456;133562,58744574885;386678,3970114523;200166,38341696947;253115,80956570344;417067,52550000045
93;2037469,6896274898;71752,70255455488;21230,63912494845;690187,875850996;140614,78861883894;438594,27201527235;188154,2593620291;297979,4833964334;417067,52550000045
94;2130918,2646343578;76626,54406880421;23977,850302419974;727567,3058537431;146469,25568865865;490510,1470190878;178023,5724076461;344040,8913304291;417067,52550000045
95;2224366,83964123;81445,56411334794;26606,884587009117;764946,7358564921;151445,64885968599;542426,0220229056;168905,12814482008;390980,37316321966;417067,52550000045
96;2317815,4146481007;86177,92529567599;29171,665887392985;802326,1658592402;155790,84092680516;594341,8970267224;160608,0687045915;438551,0560999173;417067,52550000045
97;2411263,9896549773;90838,09898354419;31671,710911304137;839705,5958619909;159622,39345399346;646257,7720305432;153134,14275287453;486635,3785765497;417067,52550000045
98;2504712,5646618465;95405,84422705405;34120,54073142142;877085,0258647386;162986,54690387947;698173,6470343592;146731,3882253192;535187,1001304797;417067,52550000045
99;2598161,1396687133;99885,1298878027;36539,643853666304;914464,4558674853;165959,2320238688;750089,5220381749;140683,86718894838;584130,2900143061;417067,52550000045
100;1819675,3896000013;51741,71265049115;8696,66419468891;587470,1558400006;95830,36139999975;230930,7720000008;250017,99490386626;135100,41060000105;417067,52550000045
101;1913123,9646068695;57297,18052062361;12162,010530549518;624849,5858427478;112936,108247647;282846,6470038165;228055,05553625172;169910,5387561695;417067,52550000045
102;2006572,5396137435;62038,982379613095;15406,206942268003;662229,0158454974;124706,71836950925;334762,52200763527;212405,00835237352;210055,803638126;417067,52550000045
103;2100021,114620614;66862,21876506148;18400,399862020116;699608,4458482456;133562,58744574885;386678,3970114523;199592,59929511743;253115,80956570344;417067,52550000045
104;2193469,68962749;71853,92729880115;21246,781321325656;736987,875850996;140614,78861883894;438594,27201527235;187766,02178774265;297979,4833964334;417067,52550000045
105;2286918,2646343578;76775,57458488403;24010,05746205269;774367,3058537431;146469,25568865865;490510,1470190878;177312,81248546185;344040,8913304291;417067,52550000045
106;2380366,83964123;81647,99775584615;26655,132198701613;811746,7358564921;151445,64885968599;542426,0220229056;167870,07467082955;390980,37316321966;417067,52550000045
107;2473815,4146481007;86406,49636802309;29223,526328712458;849126,1658592402;155790,84092680516;594341,8970267224;159452,95231577675;438551,0560999173;417067,52550000045
108;2567263,9896549773;91072,05168995472;31728,4159200966;886505,5958619909;159622,39345399346;646257,7720305432;151953,83565755823;486635,3785765497;417067,52550000045
109;2660712,5646618465;95683,7097843118;34191,1366622005;923885,0258647386;162986,54690387947;698173,6470343592;145265,7712543004;535187,1001304797;417067,52550000045
110;2754161,1396687133;100189,92707146188;36620,901947515646;961264,4558674853;165959,2320238688;750089,5220381749;139019,22576958907;584130,2900143061;417067,52550000045
111;1975675,3896000013;51976,80783483014;8722,25183021139;634270,1558400006;95830,36139999975;230930,7720000008;249167,87697672183;135100,41060000105;417067,52550000045
112;2069123,9646068695;57462,928352248884;12178,125795190095;671649,5858427478;112936,108247647;282846,6470038165;227352,69923792372;169910,5387561695;417067,52550000045
113;2162572,5396137433;62172,26929125169;15422,338075034382;709029,0158454974;124706,71836950925;334762,52200763527;211866,9290129345;210055,803638126;417067,52550000045
114;2256021,114620614;66957,10026419967;18405,189507682924;746408,4458482456;133562,58744574885;386678,3970114523;199311,76657627593;253115,80956570344;417067,52550000045
115;2349469,68962749;71945,06247878082;21258,518440103184;783787,875850996;140614,78861883894;438594,27201527235;187324,84554266822;297979,4833964334;417067,52550000045
116;2442918,2646343578;76887,85022916997;24027,669944482845;821167,3058537431;146469,25568865865;490510,1470190878;176783,5450846142;344040,8913304291;417067,52550000045
117;2536366,83964123;81781,9233950954;26680,99781165555;858546,7358564921;151445,64885968599;542426,0220229056;167191,5965255378;390980,37316321966;417067,52550000045
118;2629815,4146481007;86537,45482390566;29250,905261249216;895926,1658592402;155790,84092680516;594341,8970267224;158802,94759080166;438551,0560999173;417067,52550000045
119;2723263,9896549773;91228,75665374544;31758,55806000868;933305,5958619909;159622,39345399346;646257,7720305432;151216,14202872655;486635,3785765497;417067,52550000045
120;2816712,5646618465;95826,35496520968;34222,300824527076;970685,0258647386;162986,54690387947;698173,6470343592;144538,57135123192;535187,1001304797;417067,52550000045
121;2910161,1396687133;100396,76265969437;36671,90018458539;1008064,4558674853;165959,2320238688;750089,5220381749;137978,31474227292;584130,2900143061;417067,52550000045
