;0,0;100,0;200,0;300,0;400,0;500,0;600,0;700,0;800,0;900,0;1000,0
0,0;321209,9360999992;314211,35179348267;297577,0511278349;282892,49751555786;270029,6861317258;260431,67753803515;255742,76934685127;253033,7745254081;251549,41616912367;250017,99490386623;249167,87697672183
50,0;276452,7368811589;265770,2456580305;245110,25143060336;225812,66678500723;208420,1183117833;196930,82813615623;191194,10972445016;189005,8843982135;188154,2593620291;187766,02178774265;187324,84554266825
100,0;257445,13204600452;244612,5113096088;221937,44440329933;200125,4550588856;180385,02994762053;166334,4304236436;158489,06193483237;155047,87406295002;153134,14275287453;151953,83565755823;151216,14202872655
150,0;246020,496698073;231695,4779897488;207639,6028682829;184376,43291071165;163061,38263349666;147276,02683759513;137955,7105375895;133395,7737663102;130432,16008251568;128524,6727705706;127164,20617953029
200,0;238249,55227667032;222940,8076790945;197688,3302191966;173100,01545710742;150627,9510988436;134197,34235984946;123910,97080993048;118191,83962729784;114134,13122841876;111571,208110801;110223,42583444824
250,0;232775,364450648;216468,6916716627;190169,17654538155;164809,83382731886;141260,98610387088;123668,09702581866;112542,39283865888;106198,36825388542;101661,31540266734;98523,80388637671;96601,9807184604
300,0;228708,7792243061;211737,2605743092;184741,1226032284;158348,08815291288;134152,0134992846;115806,66950666111;103738,71054527162;96498,884760043;91295,99317114384;87399,22605924292;85110,17110647348
350,0;225523,34826255613;207570,68560856907;179918,84932017289;152988,3516911108;127940,75165155344;108943,15671756136;96257,44141274445;88213,96480078393;82413,52372749797;77945,22893831567;74951,01002178216
400,0;222983,985404046;204427,59921227465;176407,5168173213;149001,70117896193;123492,1531451956;103817,00131575824;90577,41782906772;81918,97614520237;75262,30905118494;70261,30649068212;67044,6570978783
450,0;220897,89486526436;201762,05485325152;173586,7357230404;145733,66429287885;119947,60300161711;99873,41857924285;86033,6554173774;76808,1402599421;69571,30648513205;64003,727858953454;59947,40747533978
500,0;219129,76017188703;199774,24848767137;171417,92924557033;143311,6575760279;117200,20688861117;96949,94656706144;82791,04950219674;72980,63842167653;65176,745417195976;59207,54524939203;54584,23694924061
